TRADEDATE,BOARDID,CLOSE,VOLUME,VALUE
2019-09-25,TQBR,203.0,3667930,740415980.9
2019-09-26,TQBR,202.9,2629590,535272496.7
2019-09-27,TQBR,201.25,2730740,552491883.2
2019-09-30,TQBR,201.0,2896070,581291626.8
2019-10-01,TQBR,201.44,2123890,427926440.3
2019-10-02,TQBR,197.62,4443760,884163453.5
2019-10-03,TQBR,199.26,3297470,656038329.2
2019-10-04,TQBR,198.31,2838530,565814384.6
2019-10-07,TQBR,200.35,3813650,759869839.7
2019-10-08,TQBR,198.79,3312080,659688585.9
2019-10-09,TQBR,200.46,2360170,472413398.5
2019-10-10,TQBR,201.22,2781490,557441122.8
2019-10-11,TQBR,202.75,2799260,567063593.4
2019-10-14,TQBR,201.5,2612410,528140147.4
2019-10-15,TQBR,201.7,3091730,622729023.1
2019-10-16,TQBR,203.29,2810640,569944774.1
2019-10-17,TQBR,205.05,4707120,961660513.3
2019-10-18,TQBR,208.0,6143380,1270893902.6
2019-10-21,TQBR,207.66,3998170,830528866.2
2019-10-22,TQBR,212.14,8976970,1889995586.9
2019-10-23,TQBR,213.55,7299590,1552969568.9
2019-10-24,TQBR,217.0,8157030,1759145967.0
2019-10-25,TQBR,215.0,5486470,1176277304.5
2019-10-28,TQBR,213.3,3773390,810556570.6
2019-10-29,TQBR,215.41,3637770,779296122.6
2019-10-30,TQBR,215.4,3494890,754499544.1
2019-10-31,TQBR,212.55,5107560,1096495410.8
2019-11-01,TQBR,214.38,4697430,999487988.0
2019-11-05,TQBR,216.57,4924600,1065167452.2
2019-11-06,TQBR,217.0,4258650,923047658.4
2019-11-07,TQBR,218.33,6517410,1419220869.9
2019-11-08,TQBR,217.5,3531580,767459423.1
2019-11-11,TQBR,217.75,2497860,543901581.6
2019-11-12,TQBR,217.53,4392580,962676248.2
2019-11-13,TQBR,215.04,4542860,979727636.5
2019-11-14,TQBR,215.79,2861230,617530502.9
2019-11-15,TQBR,216.4,3728430,805538955.1
2019-11-18,TQBR,215.55,3263900,703989763.9
2019-11-19,TQBR,215.15,3114300,671789207.7
2019-11-20,TQBR,215.0,2752710,592422431.9
2019-11-21,TQBR,214.98,2986190,641409448.5
2019-11-22,TQBR,216.16,3111350,673220004.8
2019-11-25,TQBR,216.66,2545170,551930132.5
2019-11-26,TQBR,215.4,4285040,921018161.7
2019-11-27,TQBR,213.29,3446180,738156135.0
2019-11-28,TQBR,213.54,2342960,500211096.5
2019-11-29,TQBR,212.5,2703960,574134528.6
2019-12-02,TQBR,213.35,2494000,533722996.5
2019-12-03,TQBR,211.76,3231890,686351628.5
2019-12-04,TQBR,212.89,3590940,761901660.6
2019-12-05,TQBR,211.23,4476030,945490833.6
2019-12-06,TQBR,214.0,1840830,392230525.3
2019-12-09,TQBR,215.5,2641370,567630921.7
2019-12-10,TQBR,215.52,3533620,761589579.5
2019-12-11,TQBR,216.65,3555750,770466816.4
2019-12-12,TQBR,216.78,3335710,724142082.0
2019-12-13,TQBR,217.0,4310240,938146576.0
2019-12-16,TQBR,218.7,4509540,986550191.3
2019-12-17,TQBR,219.2,3097960,679941921.9
2019-12-18,TQBR,221.45,5502280,1209356562.2
2019-12-19,TQBR,221.08,5397360,1198143408.8
2019-12-20,TQBR,221.57,1890070,417692058.8
2019-12-23,TQBR,223.27,3136090,698453478.6
2019-12-24,TQBR,224.99,3152900,707980844.6
2019-12-25,TQBR,225.98,1947920,438938701.6
2019-12-26,TQBR,224.93,1785160,403048437.9
2019-12-27,TQBR,226.4,2280110,515767397.1
2019-12-30,TQBR,228.3,4548980,1036486949.1
2020-01-03,TQBR,226.4,4469860,1018526762.3
2020-01-06,TQBR,225.95,3014330,677927735.1
2020-01-08,TQBR,230.38,5582550,1280149397.6
2020-01-09,TQBR,231.0,5739960,1329177184.5
2020-01-10,TQBR,232.0,3026290,701109401.9
2020-01-13,TQBR,234.95,2743070,640975180.1
2020-01-14,TQBR,232.2,5520290,1291299030.4
2020-01-15,TQBR,230.16,6242260,1444214035.7
2020-01-16,TQBR,230.99,3822900,884873536.2
2020-01-17,TQBR,234.57,5898670,1379770487.5
2020-01-20,TQBR,238.5,5276930,1249800442.8
2020-01-21,TQBR,238.4,4516590,1070657367.5
2020-01-22,TQBR,236.5,5475700,1306195654.8
2020-01-23,TQBR,233.77,6381510,1496647312.6
2020-01-24,TQBR,234.61,3729960,876594306.8
2020-01-27,TQBR,228.51,8112500,1859351096.0
2020-01-28,TQBR,229.86,4889290,1117533381.2
2020-01-29,TQBR,231.39,4033990,933813678.8
2020-01-30,TQBR,229.63,3554910,815740389.7
2020-01-31,TQBR,227.1,5443480,1243067322.7
2020-02-03,TQBR,225.6,6053630,1366822455.8
2020-02-04,TQBR,226.9,5557170,1259562324.9
2020-02-05,TQBR,229.4,6726570,1541656104.7
2020-02-06,TQBR,229.54,5873460,1351920016.1
2020-02-07,TQBR,231.08,5716320,1309097953.7
2020-02-10,TQBR,231.8,6997640,1620550465.7
2020-02-11,TQBR,237.0,14053290,3343963548.7
2020-02-12,TQBR,235.6,10437210,2457809350.1
2020-02-13,TQBR,236.3,4725660,1112910427.1
2020-02-14,TQBR,232.87,5260590,1229582550.5
2020-02-17,TQBR,231.47,4747280,1100986965.1
2020-02-18,TQBR,228.14,8910060,2035599010.9
2020-02-19,TQBR,229.53,5480700,1253699214.5
2020-02-20,TQBR,229.9,3866550,892473469.4
2020-02-21,TQBR,230.91,3925400,902191775.5
2020-02-25,TQBR,227.5,5222440,1191784501.8
2020-02-26,TQBR,229.08,7677590,1748132446.7
2020-02-27,TQBR,222.0,10919450,2450157433.5
2020-02-28,TQBR,215.15,17530640,3769127476.9
2020-03-02,TQBR,216.96,13079090,2823411408.3
2020-03-03,TQBR,222.4,7780360,1716718323.7
2020-03-04,TQBR,222.0,6467710,1428899425.8
2020-03-05,TQBR,220.0,5823750,1284367953.7
2020-03-06,TQBR,210.01,13414020,2835335313.1
2020-03-10,TQBR,193.18,32975750,6379523179.7
2020-03-11,TQBR,188.8,15886530,3055373983.4
2020-03-12,TQBR,171.37,19382960,3397010112.5
2020-03-13,TQBR,185.85,20554730,3765390586.1
2020-03-16,TQBR,177.0,24733190,4353106565.0
2020-03-17,TQBR,172.46,17134400,3019734212.1
2020-03-18,TQBR,162.0,21922940,3628739754.0
2020-03-19,TQBR,172.95,29602940,5003403088.9
2020-03-20,TQBR,180.9,20938510,3810040213.6
2020-03-23,TQBR,174.2,12894510,2253421896.4
2020-03-24,TQBR,181.1,10748810,1940883184.4
2020-03-25,TQBR,177.01,21384010,3870378483.4
2020-03-26,TQBR,179.1,10219560,1809368594.1
2020-03-27,TQBR,173.0,10863040,1905198905.3
2020-03-30,TQBR,173.75,13447420,2304803496.3
2020-03-31,TQBR,176.83,14548260,2567410067.0
2020-04-01,TQBR,174.1,13362500,2335372599.9
2020-04-02,TQBR,174.34,24595220,4291407327.1
2020-04-03,TQBR,175.5,12384170,2162407833.9
2020-04-06,TQBR,179.88,14996410,2671874628.0
2020-04-07,TQBR,183.74,18655040,3447671611.6
2020-04-08,TQBR,185.17,11868820,2179334053.4
2020-04-09,TQBR,186.6,14524320,2713814347.0
2020-04-10,TQBR,185.34,5347440,990619458.1
2020-04-13,TQBR,181.4,8966390,1633994085.5
2020-04-14,TQBR,180.36,8223800,1496998213.3
2020-04-15,TQBR,172.0,15135580,2641637239.8
2020-04-16,TQBR,172.16,17516520,3021798734.8
2020-04-17,TQBR,174.1,11901460,2059346800.4
2020-04-20,TQBR,171.37,10169100,1747856750.2
2020-04-21,TQBR,167.65,19072860,3199113431.1
2020-04-22,TQBR,171.9,10453920,1779488619.3
2020-04-23,TQBR,172.64,7962700,1373832779.0
2020-04-24,TQBR,171.46,5616240,964466621.5
2020-04-27,TQBR,172.43,4112320,709206143.2
2020-04-28,TQBR,176.12,10504480,1838246699.4
2020-04-29,TQBR,177.5,7338850,1300343149.0
2020-04-30,TQBR,177.2,10158560,1808552774.8
2020-05-04,TQBR,176.34,4958890,873348514.5
2020-05-05,TQBR,178.49,5658250,1008461682.5
2020-05-06,TQBR,181.0,8317420,1499247330.5
2020-05-07,TQBR,180.02,7951880,1441249945.2
2020-05-08,TQBR,179.79,7358560,1319799400.2
2020-05-12,TQBR,177.9,9972130,1777842279.3
2020-05-13,TQBR,174.62,8615850,1509793705.3
2020-05-14,TQBR,172.63,10176630,1766379152.5
2020-05-15,TQBR,172.28,7372070,1279139595.6
2020-05-18,TQBR,177.14,11159860,1953970802.0
2020-05-19,TQBR,174.59,24592510,4321966105.0
2020-05-20,TQBR,177.88,15212190,2680639867.2
2020-05-21,TQBR,176.79,10443840,1856119033.1
2020-05-22,TQBR,176.66,5398480,950644862.9
2020-05-25,TQBR,176.8,8064720,1418879785.3
2020-05-26,TQBR,177.22,12121250,2158840931.4
2020-05-27,TQBR,178.8,13698610,2447012629.5
2020-05-28,TQBR,185.5,20661100,3770865284.6
2020-05-29,TQBR,181.6,12494510,2277620711.3
2020-06-01,TQBR,184.0,6687680,1228403756.1
2020-06-02,TQBR,192.5,16656670,3147338139.9
2020-06-03,TQBR,198.99,19526350,3850755713.8
2020-06-04,TQBR,193.1,12122240,2371745588.1
2020-06-05,TQBR,200.3,10602260,2097682459.8
2020-06-08,TQBR,200.5,10419630,2095528876.3
2020-06-09,TQBR,198.45,7959090,1579611429.8
2020-06-10,TQBR,195.85,5696210,1120052062.8
2020-06-11,TQBR,191.4,7693450,1476574468.2
2020-06-15,TQBR,191.0,6905140,1305406462.1
2020-06-16,TQBR,193.2,6492880,1260213951.4
2020-06-17,TQBR,191.29,5588540,1079505972.7
2020-06-18,TQBR,189.8,5777230,1096171529.8
2020-06-19,TQBR,191.09,5345740,1024018266.8
2020-06-22,TQBR,191.01,5318480,1014151700.1
2020-06-23,TQBR,190.5,6163000,1179985675.9
2020-06-25,TQBR,190.0,7434120,1395648609.1
2020-06-26,TQBR,187.6,6441660,1214143754.7
2020-06-29,TQBR,190.6,6145820,1159114511.5
2020-06-30,TQBR,188.76,6008760,1134368746.0
2020-07-02,TQBR,192.6,6386090,1222490151.3
2020-07-03,TQBR,193.47,5855200,1129992395.3
2020-07-06,TQBR,196.91,5979290,1176678244.3
2020-07-07,TQBR,193.25,7405950,1436424309.1
2020-07-08,TQBR,193.48,6693880,1291714464.5
2020-07-09,TQBR,192.46,6267040,1209583798.1
2020-07-10,TQBR,193.49,5604780,1076629961.3
2020-07-13,TQBR,190.87,6268190,1208349186.0
2020-07-14,TQBR,192.17,5077280,967244652.0
2020-07-15,TQBR,193.21,4433940,854412260.4
2020-07-16,TQBR,193.86,3139430,607853452.1
2020-07-17,TQBR,195.19,4467560,869099550.7
2020-07-20,TQBR,197.74,6693450,1306266317.1
2020-07-21,TQBR,198.35,8599590,1717291539.1
2020-07-22,TQBR,199.36,4692730,931286767.3
2020-07-23,TQBR,198.4,4303760,859181134.6
2020-07-24,TQBR,199.0,3892800,773367818.7
2020-07-27,TQBR,201.29,5229510,1049219190.3
2020-07-28,TQBR,200.47,3778340,758041559.1
2020-07-29,TQBR,202.87,5698400,1151741234.0
2020-07-30,TQBR,203.33,8842880,1784330053.6
2020-07-31,TQBR,205.47,8763370,1795214029.0
2020-08-03,TQBR,209.82,8337430,1738463115.8
2020-08-04,TQBR,210.4,5530760,1162266040.8
2020-08-05,TQBR,209.35,8867880,1859556328.5
2020-08-06,TQBR,209.45,4209300,879728956.8
2020-08-07,TQBR,210.6,4820860,1010901936.0
2020-08-10,TQBR,210.64,4320140,909178038.8
2020-08-11,TQBR,214.06,9407850,2012666748.4
2020-08-12,TQBR,220.5,12184260,2662022874.1
2020-08-13,TQBR,220.01,9467110,2083469480.5
2020-08-14,TQBR,219.27,7805300,1705949651.2
2020-08-17,TQBR,217.79,8781800,1919606471.0
2020-08-18,TQBR,216.3,7429860,1608724215.9
2020-08-19,TQBR,218.15,5080560,1106993259.2
2020-08-20,TQBR,215.5,10959740,2361566321.1
2020-08-21,TQBR,217.71,20876700,4528354169.6
2020-08-24,TQBR,218.95,7150820,1564768707.8
2020-08-25,TQBR,216.99,8303110,1806107159.2
2020-08-26,TQBR,217.4,8699010,1881526701.5
2020-08-27,TQBR,216.6,7078920,1534130127.3
2020-08-28,TQBR,215.54,5512120,1188533833.6
2020-08-31,TQBR,215.5,7458260,1610259426.4
2020-09-01,TQBR,217.16,4451600,963981938.8
2020-09-02,TQBR,214.0,11998310,2580860099.9
2020-09-03,TQBR,210.4,11338480,2409100738.1
2020-09-04,TQBR,214.35,8640600,1825159693.5
2020-09-07,TQBR,213.93,7693990,1648363012.7
2020-09-08,TQBR,211.04,11311090,2390466913.0
2020-09-09,TQBR,211.17,6562360,1383817929.2
2020-09-10,TQBR,211.4,10397780,2196005216.2
2020-09-11,TQBR,214.31,6234870,1332838545.1
2020-09-14,TQBR,218.3,8461370,1834844594.7
2020-09-15,TQBR,221.87,9841930,2169390976.1
2020-09-16,TQBR,222.11,8118170,1801868076.6
2020-09-17,TQBR,221.89,7287850,1613217303.1
2020-09-18,TQBR,222.14,5554780,1232318810.8
2020-09-21,TQBR,219.25,10768840,2358253820.4
2020-09-22,TQBR,222.24,9516790,2103359035.8
2020-09-23,TQBR,221.8,10992390,2440877326.2
2020-09-24,TQBR,220.0,12271230,2705957782.8
2020-09-25,TQBR,220.9,10268170,2260753362.8
2020-09-28,TQBR,221.47,9682630,2141984870.0
2020-09-29,TQBR,219.98,13260010,2914415104.7
2020-09-30,TQBR,221.8,12910370,2851125436.0
2020-10-01,TQBR,220.02,19582750,4325468279.1
2020-10-02,TQBR,202.25,27675790,5569475359.2
2020-10-05,TQBR,202.62,10034770,2031189514.8
2020-10-06,TQBR,201.49,12822890,2591810421.1
2020-10-07,TQBR,201.1,6863010,1379450410.4
2020-10-08,TQBR,200.5,4780550,959231232.5
2020-10-09,TQBR,198.76,10462140,2087764788.5
2020-10-12,TQBR,198.6,6218500,1236850101.5
2020-10-13,TQBR,195.4,8836310,1739866131.3
2020-10-14,TQBR,198.62,5830070,1151132437.8
2020-10-15,TQBR,195.25,6731140,1317613968.6
2020-10-16,TQBR,192.99,8064670,1559650069.5
2020-10-19,TQBR,193.0,5114810,988790450.8
2020-10-20,TQBR,197.43,13809850,2710587895.6
2020-10-21,TQBR,197.59,9655450,1909286769.5
2020-10-22,TQBR,196.97,7799330,1534666972.4
2020-10-23,TQBR,200.3,11178910,2226886726.2
2020-10-26,TQBR,197.98,7939170,1582102409.6
2020-10-27,TQBR,196.7,4632970,914707828.3
2020-10-28,TQBR,193.04,9073160,1750272934.7
2020-10-29,TQBR,195.06,6137430,1188761464.9
2020-10-30,TQBR,192.91,7188940,1391615891.6
2020-11-02,TQBR,196.25,9120600,1762095317.1
2020-11-03,TQBR,199.78,11278030,2248112979.2
2020-11-05,TQBR,205.01,13951310,2850297252.5
2020-11-06,TQBR,204.79,6893600,1409134402.0
2020-11-09,TQBR,212.31,21060700,4449797694.1
2020-11-10,TQBR,218.19,27333030,5948502954.2
2020-11-11,TQBR,221.87,30905230,6874437611.3
2020-11-12,TQBR,221.0,18402430,4087165633.1
2020-11-13,TQBR,221.0,10769050,2374654179.8
2020-11-16,TQBR,224.22,11512220,2580455035.3
2020-11-17,TQBR,223.0,9575250,2139693006.9
2020-11-18,TQBR,222.7,5594520,1252366790.5
2020-11-19,TQBR,220.89,6538890,1443675395.6
2020-11-20,TQBR,221.49,4705630,1037091103.0
2020-11-23,TQBR,221.77,6761560,1507336447.6
2020-11-24,TQBR,225.18,10011510,2239030109.2
2020-11-25,TQBR,229.9,13041580,2979659760.2
2020-11-26,TQBR,227.86,5826470,1329456138.3
2020-11-27,TQBR,229.91,4487900,1027902734.1
2020-11-30,TQBR,229.25,6199080,1416575020.4
2020-12-01,TQBR,235.17,13318230,3104478476.9
2020-12-02,TQBR,238.25,9148970,2165793537.3
2020-12-03,TQBR,238.55,6618570,1578706251.1
2020-12-04,TQBR,245.5,10171370,2479258647.3
2020-12-07,TQBR,248.6,10203390,2528540441.0
2020-12-08,TQBR,248.84,7156440,1779101933.5
2020-12-09,TQBR,249.4,8031870,2011785542.6
2020-12-10,TQBR,251.29,5752840,1440401981.0
2020-12-11,TQBR,250.95,7486500,1882834808.1
2020-12-14,TQBR,246.26,9773010,2436832555.9
2020-12-15,TQBR,245.33,8567970,2105244471.4
2020-12-16,TQBR,246.97,5806990,1426458566.6
2020-12-17,TQBR,249.05,9725590,2433031489.5
2020-12-18,TQBR,243.25,7671970,1870399890.3
2020-12-21,TQBR,233.65,12298600,2883749291.7
2020-12-22,TQBR,237.12,9508740,2245573222.8
2020-12-23,TQBR,242.01,5115380,1224312567.2
2020-12-24,TQBR,240.26,5003660,1205844589.0
2020-12-25,TQBR,241.0,1461370,351569932.2
2020-12-28,TQBR,245.44,4240780,1034235855.8
2020-12-29,TQBR,243.85,4971650,1217766740.8
2020-12-30,TQBR,242.06,5043930,1221795057.8
2021-01-04,TQBR,245.39,5889030,1448742038.5
2021-01-05,TQBR,247.26,3970850,976719917.3
2021-01-06,TQBR,246.2,4662670,1148214806.3
2021-01-08,TQBR,252.49,8081890,2028832093.7
2021-01-11,TQBR,256.92,11465290,2937863578.0
2021-01-12,TQBR,257.69,9637940,2492155359.2
2021-01-13,TQBR,252.93,7883450,2001174565.4
2021-01-14,TQBR,255.35,5635400,1425766483.8
2021-01-15,TQBR,250.34,8112050,2043847538.8
2021-01-18,TQBR,253.8,8160390,2052167163.8
2021-01-19,TQBR,252.3,5414700,1373087833.7
2021-01-20,TQBR,254.0,4094220,1038827253.9
2021-01-21,TQBR,248.8,6288330,1576000630.7
2021-01-22,TQBR,244.2,8837340,2160357815.1
2021-01-25,TQBR,244.61,6992240,1713440655.3
2021-01-26,TQBR,247.1,4603340,1130100456.2
2021-01-27,TQBR,243.98,6243270,1542615284.0
2021-01-28,TQBR,244.85,6327720,1537336610.0
2021-01-29,TQBR,237.78,7566610,1814312707.2
2021-02-01,TQBR,242.79,4087910,983556811.0
2021-02-02,TQBR,242.07,5122530,1249784025.6
2021-02-03,TQBR,242.04,4232240,1026154584.2
2021-02-04,TQBR,247.13,5634190,1378800863.9
2021-02-05,TQBR,247.86,4522890,1120880063.0
2021-02-08,TQBR,250.84,4284620,1071421988.6
2021-02-09,TQBR,247.89,5275510,1309592055.0
2021-02-10,TQBR,245.16,5891710,1454011482.1
2021-02-11,TQBR,243.29,3365540,820564155.2
2021-02-12,TQBR,245.33,6246510,1507988001.4
2021-02-15,TQBR,249.75,4521720,1121815786.4
2021-02-16,TQBR,248.64,3037950,755781847.2
2021-02-17,TQBR,248.39,5008930,1249272232.3
2021-02-18,TQBR,247.0,5749590,1427172532.7
2021-02-19,TQBR,249.64,4756620,1176648178.3
2021-02-20,TQBR,249.12,719120,178882894.2
2021-02-22,TQBR,251.48,3648980,912113852.9
2021-02-24,TQBR,250.26,5316480,1325518056.6
2021-02-25,TQBR,249.51,6170310,1553533990.6
2021-02-26,TQBR,249.4,4853330,1207784613.9
2021-03-01,TQBR,250.1,5988400,1500971292.3
2021-03-02,TQBR,252.75,7013290,1766177128.6
2021-03-03,TQBR,252.3,5910450,1504899002.3
2021-03-04,TQBR,250.24,8781750,2219835321.8
2021-03-05,TQBR,252.75,6397730,1607817355.4
2021-03-09,TQBR,258.86,7853310,2016723807.0
2021-03-10,TQBR,258.0,6751290,1745680085.0
2021-03-11,TQBR,258.47,4740460,1222101692.7
2021-03-12,TQBR,260.39,3927340,1017587831.7
2021-03-15,TQBR,264.86,4337670,1141990024.9
2021-03-16,TQBR,263.33,4479800,1179375744.6
2021-03-17,TQBR,257.65,9045460,2339070213.1
2021-03-18,TQBR,255.79,6269210,1616068079.1
2021-03-19,TQBR,260.62,5882770,1521247356.0
2021-03-22,TQBR,263.86,6188870,1625102633.6
2021-03-23,TQBR,260.4,6903130,1802962383.2
2021-03-24,TQBR,263.7,6368050,1676505971.2
2021-03-25,TQBR,264.47,5314090,1402685213.6
2021-03-26,TQBR,269.28,7771270,2076377996.6
2021-03-29,TQBR,271.38,5637330,1523807470.2
2021-03-30,TQBR,271.9,4277400,1161148809.6
2021-03-31,TQBR,270.93,4327280,1174281184.0
2021-04-01,TQBR,270.5,4764600,1289021656.3
2021-04-02,TQBR,271.61,2582330,699564585.6
2021-04-05,TQBR,270.2,4383690,1182328014.0
2021-04-06,TQBR,265.4,7974710,2123649353.4
2021-04-07,TQBR,266.85,7833040,2075598231.6
2021-04-08,TQBR,267.41,6892350,1839411565.3
2021-04-09,TQBR,266.12,5494690,1462204013.2
2021-04-12,TQBR,266.85,8325490,2216376644.8
2021-04-13,TQBR,270.65,7885170,2111878599.9
2021-04-14,TQBR,271.76,7472810,2031095992.8
2021-04-15,TQBR,269.88,9343490,2508957680.9
2021-04-16,TQBR,274.29,6273390,1711144237.3
2021-04-19,TQBR,273.71,5577650,1526200352.9
2021-04-20,TQBR,272.39,8823140,2417289959.2
2021-04-21,TQBR,274.97,5978210,1637428563.1
2021-04-22,TQBR,276.08,8335530,2291656592.9
2021-04-23,TQBR,279.76,7147220,1986151178.2
2021-04-26,TQBR,281.4,7617500,2140234825.1
2021-04-27,TQBR,283.98,7118560,2019820204.8
2021-04-28,TQBR,284.23,5008350,1416048232.1
2021-04-29,TQBR,283.47,8003560,2275429153.4
2021-04-30,TQBR,283.5,5146510,1456295033.4
2021-05-04,TQBR,288.52,7906730,2271753662.3
2021-05-05,TQBR,289.9,6063030,1750308981.8
2021-05-06,TQBR,295.95,12457660,3648269384.2
2021-05-07,TQBR,298.13,10060300,2997526463.1
2021-05-10,TQBR,299.21,12826530,3827446431.6
2021-05-11,TQBR,287.7,13270920,3790028137.7
2021-05-12,TQBR,280.59,9961800,2823769820.0
2021-05-13,TQBR,285.0,8310470,2332486838.4
2021-05-14,TQBR,282.26,4260410,1205334859.5
2021-05-17,TQBR,281.42,5287880,1486001201.7
2021-05-18,TQBR,282.35,3211040,906623309.6
2021-05-19,TQBR,278.09,6643900,1852621172.4
2021-05-20,TQBR,278.79,4021180,1116587334.9
2021-05-21,TQBR,281.66,4929580,1385939375.5
2021-05-24,TQBR,281.44,3070200,866203929.4
2021-05-25,TQBR,285.86,4149400,1181267467.0
2021-05-26,TQBR,286.29,4727350,1355156126.3
2021-05-27,TQBR,291.44,5752050,1665621385.4
2021-05-28,TQBR,290.32,5846960,1698589506.6
2021-05-31,TQBR,293.28,3840350,1124590247.5
2021-06-01,TQBR,294.32,4389500,1292034794.1
2021-06-02,TQBR,294.99,3793730,1117110549.4
2021-06-03,TQBR,293.03,4628280,1357560231.5
2021-06-04,TQBR,292.08,3483430,1014175396.0
2021-06-07,TQBR,294.79,3435970,1009526347.5
2021-06-08,TQBR,293.99,2796510,821863597.0
2021-06-09,TQBR,293.99,2251170,661074711.1
2021-06-10,TQBR,293.85,2769940,814755437.0
2021-06-11,TQBR,292.22,2419920,708554336.7
2021-06-14,TQBR,292.48,3039740,888322637.5
2021-06-15,TQBR,291.32,2955480,864750869.7
2021-06-16,TQBR,291.0,4398220,1281810659.7
2021-06-17,TQBR,290.91,4093440,1195362337.2
2021-06-18,TQBR,286.7,5128090,1474327186.1
2021-06-21,TQBR,286.67,4107290,1169772277.5
2021-06-22,TQBR,286.27,2051400,586601267.5
2021-06-23,TQBR,286.75,2021910,579665554.4
2021-06-24,TQBR,286.01,1599070,458141735.8
2021-06-25,TQBR,287.22,1325490,380382614.5
2021-06-28,TQBR,283.94,2360990,674141125.6
2021-06-29,TQBR,281.92,4110270,1157468417.7
2021-06-30,TQBR,282.16,2310190,649550985.5
2021-07-01,TQBR,281.09,2913790,818589977.6
2021-07-02,TQBR,283.17,1911010,539865559.9
2021-07-05,TQBR,282.5,1526660,430671500.8
2021-07-06,TQBR,280.91,2540400,713976696.8
2021-07-07,TQBR,281.5,2650310,746463697.3
2021-07-08,TQBR,280.5,3363250,940168189.4
2021-07-09,TQBR,281.01,2220450,624021932.4
2021-07-12,TQBR,284.61,2770150,781562996.8
2021-07-13,TQBR,281.87,2001270,564910469.5
2021-07-14,TQBR,279.9,2575360,721898201.8
2021-07-15,TQBR,280.04,3613090,1011180677.1
2021-07-16,TQBR,277.78,3134980,877630449.9
2021-07-19,TQBR,272.19,6459680,1768756556.3
2021-07-20,TQBR,277.02,5970830,1645629917.0
2021-07-21,TQBR,276.01,3632250,1004387313.0
2021-07-22,TQBR,278.6,2433140,675646547.3
2021-07-23,TQBR,278.34,2080670,579620433.1
2021-07-26,TQBR,284.95,3216930,902033178.8
2021-07-27,TQBR,281.65,2723290,770353995.7
2021-07-28,TQBR,283.69,2636320,744336819.4
2021-07-29,TQBR,284.95,2656100,755777123.1
2021-07-30,TQBR,288.7,5185480,1490427193.8
2021-08-02,TQBR,286.55,4554180,1313246200.9
2021-08-03,TQBR,291.76,4240370,1229289589.8
2021-08-04,TQBR,290.82,2764320,805620104.6
2021-08-05,TQBR,294.75,2767320,810479618.1
2021-08-06,TQBR,296.31,4281130,1270004474.8
2021-08-09,TQBR,301.08,7116890,2130454954.0
2021-08-10,TQBR,304.97,4676800,1420832030.7
2021-08-11,TQBR,304.23,4480700,1359986344.8
2021-08-12,TQBR,303.3,1839030,558079904.7
2021-08-13,TQBR,303.48,1639050,497238795.6
2021-08-16,TQBR,304.2,1923250,584144645.5
2021-08-17,TQBR,308.87,3964340,1220830750.8
2021-08-18,TQBR,310.15,4518400,1403773817.0
2021-08-19,TQBR,308.3,5761460,1766884237.3
2021-08-20,TQBR,303.77,3569720,1089937661.7
2021-08-23,TQBR,306.76,1866030,571785552.3
2021-08-24,TQBR,303.79,2969690,903729928.8
2021-08-25,TQBR,303.7,2488960,752210008.6
2021-08-26,TQBR,302.64,2280930,689952645.8
2021-08-27,TQBR,307.47,2747080,837828186.1
2021-08-30,TQBR,308.88,2597130,801767596.7
2021-08-31,TQBR,308.65,2166910,670492155.2
2021-09-01,TQBR,313.23,2139130,664156133.3
2021-09-02,TQBR,309.3,2275170,707957882.2
2021-09-03,TQBR,309.98,2444870,754529426.0
2021-09-06,TQBR,310.32,1611120,499967442.1
2021-09-07,TQBR,307.96,2172160,669548209.9
2021-09-08,TQBR,313.29,3331660,1035078893.7
2021-09-09,TQBR,309.28,3007350,933572758.7
2021-09-10,TQBR,309.83,1541570,477245375.9
2021-09-13,TQBR,309.97,2156950,666273430.6
2021-09-14,TQBR,310.22,2487220,772323371.6
2021-09-15,TQBR,316.35,3190130,1001152333.0
2021-09-16,TQBR,309.8,5260880,1638432034.2
2021-09-17,TQBR,311.52,1970750,615169975.0
2021-09-20,TQBR,308.3,3268770,1011288787.5
2021-09-21,TQBR,306.97,3575380,1098756965.3
2021-09-22,TQBR,310.01,2918260,900646356.1
2021-09-23,TQBR,310.38,1849720,573672358.8
2021-09-24,TQBR,308.77,1570760,484408543.2
2021-09-27,TQBR,313.5,2696190,841052550.2
2021-09-28,TQBR,309.77,3782530,1178794255.4
2021-09-29,TQBR,309.44,2270540,703278877.4
2021-09-30,TQBR,317.26,6409290,2018869944.5
2021-10-01,TQBR,316.08,2816320,888394747.1
2021-10-04,TQBR,319.34,7587660,2419719827.3
2021-10-05,TQBR,333.23,9825360,3197626693.3
2021-10-06,TQBR,336.3,8292340,2797521232.9
2021-10-07,TQBR,339.39,5221570,1771340469.2
2021-10-08,TQBR,343.43,2405520,822445725.3
2021-10-11,TQBR,356.0,8144070,2869188381.2
2021-10-12,TQBR,346.61,7901610,2779609771.7
2021-10-13,TQBR,346.45,9159650,3153052782.8
2021-10-14,TQBR,345.3,7299150,2524080541.3
2021-10-15,TQBR,341.5,4340460,1482772726.7
2021-10-18,TQBR,333.03,7335190,2450020465.7
2021-10-19,TQBR,339.92,5062950,1698213592.5
2021-10-20,TQBR,338.4,2892010,974727187.5
